wages,education,age,sex,language,logwages
9.72,15,30,Female,English,2.274185618
14,12.5,36,Female,English,2.63905733
8,15.5,23,Female,English,2.079441542
21.34,15,39,Female,English,3.060583246
27.84,12,38,Male,English,3.326473835
30.72,20,51,Male,French,3.424913908
22.19,12,55,Male,English,3.099641737
11,12,32,Male,English,2.397895273
6.75,11,17,Female,English,1.909542505
13,11.5,31,Male,French,2.564949357
6.12,9,16,Female,French,1.811562097
18,15,25,Male,English,2.890371758
17.62,10,36,Female,English,2.869034621
17.44,8,37,Female,Other,2.858766418
35.11,14,61,Female,English,3.55848599
40.32,16,48,Male,French,3.696847624
14.5,10,39,Male,English,2.674148649
14.13,13,52,Female,English,2.648300197
7.52,15,31,Female,English,2.017566138
7.1,13.6,35,Female,English,1.960094784
13.41,13,33,Female,English,2.596000697
6.75,13,20,Female,English,1.909542505
6.33,14,31,Female,English,1.845300236
19.05,17,33,Female,English,2.947067102
15.02,17.2,29,Female,English,2.709382646
8.34,13,23,Male,French,2.121063216
18.92,11,38,Male,English,2.940219564
20.95,11,49,Male,Other,3.042138646
27.98,17.7,38,Female,English,3.331489969
9.38,14.4,23,Male,Other,2.238579763
36.25,8,57,Female,English,3.590439381
6.55,12,18,Female,French,1.87946505
10.93,12.5,57,Female,English,2.391511302
13,19,29,Male,English,2.564949357
28.35,12,44,Male,Other,3.34462703
10.08,13.3,27,Female,English,2.310553263
21.33,10,48,Male,English,3.060114532
17,13.4,34,Female,English,2.833213344
21.01,20,31,Female,English,3.044998515
22.86,10,35,Male,English,3.129388658
16.8,12,39,Male,Other,2.821378886
12.5,17,35,Female,English,2.525728644
17.6,17,38,Male,English,2.867898902
15.45,16,55,Female,English,2.737609003
9.18,13,20,Female,English,2.217027205
11.11,12.1,26,Male,English,2.407845604
12,12,47,Male,French,2.48490665
18.78,16,30,Male,English,2.932792474
10.38,20,26,Female,English,2.339880878
13,14,44,Female,Other,2.564949357
16.7,16.5,41,Male,English,2.815408719
40.43,9.1,34,Male,English,3.699572084
9.04,8,26,Female,English,2.201659174
8.33,19,22,Female,English,2.119863456
6.79,14.3,19,Female,English,1.915450942
6.7,10.5,23,Male,English,1.902107526
7.18,11.6,20,Male,English,1.971299383
16,12.5,38,Female,English,2.772588722
24.7,14,58,Male,Other,3.206803244
10.4,10,45,Female,English,2.341805806
18,10,47,Female,English,2.890371758
33.28,15.3,39,Female,Other,3.504956616
6.7,11,17,Female,English,1.902107526
25.53,8.5,58,Male,French,3.239854231
23.52,17.8,29,Male,Other,3.157851123
21.6,12,57,Male,English,3.072693315
17.76,14,44,Female,English,2.876948738
7.75,14.9,27,Male,English,2.047692843
17.76,13,56,Male,Other,2.876948738
13.09,16.1,34,Male,Other,2.57184858
20.16,1,51,Male,English,3.003700443
10,17.1,38,Male,English,2.302585093
6.7,16.5,38,Female,English,1.902107526
16,14,39,Female,English,2.772588722
14.4,15,47,Female,English,2.667228207
26.77,16.5,30,Female,English,3.287281858
20.95,9,57,Female,English,3.042138646
6.5,11.5,57,Female,English,1.871802177
22.47,14,30,Male,English,3.112181086
17.72,13.5,35,Female,English,2.874693945
11,12,19,Male,French,2.397895273
8,14,33,Male,English,2.079441542
29.76,15.5,41,Male,Other,3.39316521
18.93,12,42,Female,Other,2.940747965
10.08,4,41,Female,Other,2.310553263
18.33,8,45,Male,English,2.908539062
15.48,16,37,Male,English,2.739548868
28.8,16.8,41,Female,English,3.360375387
14.26,12,57,Female,English,2.657458415
9.37,11,62,Male,English,2.237513096
15.77,12,27,Male,English,2.758109401
12,10,47,Female,English,2.48490665
22.08,13,53,Male,English,3.094672221
5,10,16,Female,English,1.609437912
16.61,16.3,43,Male,English,2.810004924
25.02,10.5,40,Male,Other,3.219675505
20.06,12,43,Male,English,2.998727783
15.45,10.5,47,Male,English,2.737609003
8.3,11,47,Female,English,2.116255515
18.37,14.2,35,Male,English,2.910718899
6.7,11,27,Female,English,1.902107526
13.53,16,20,Female,English,2.604909442
6.85,8,62,Female,English,1.924248652
10.25,9,60,Female,English,2.327277706
10,12,18,Male,English,2.302585093
12,14,48,Female,French,2.48490665
9.55,15,30,Female,English,2.256541154
6.25,14,20,Female,English,1.832581464
6.7,13,18,Female,English,1.902107526
24.77,16,53,Male,English,3.209633244
28.8,16.5,54,Female,English,3.360375387
14.98,12,40,Male,French,2.706715978
14,14,31,Female,English,2.63905733
11.77,14.5,55,Female,English,2.465553921
12.48,12,40,Male,English,2.524127363
15,17,25,Male,English,2.708050201
19,18,31,Male,English,2.944438979
7.5,15.5,46,Female,English,2.014903021
18.74,5,57,Male,Other,2.930660277
27,14,34,Male,English,3.295836866
13.13,11,48,Male,English,2.574899688
12,12,22,Male,English,2.48490665
17.9,9,64,Male,English,2.884800713
11.5,5,60,Male,Other,2.442347035
13.65,12,32,Female,English,2.613739522
14.4,11,52,Male,English,2.667228207
10.25,12,35,Female,English,2.327277706
8.32,12.5,21,Male,English,2.118662255
6.41,15.5,39,Female,French,1.857859271
10,12,42,Male,English,2.302585093
17.42,12,41,Female,English,2.857618971
32.91,18,47,Male,English,3.493776563
24.4,10,48,Male,English,3.194583132
17.76,15,42,Male,English,2.876948738
10.44,16.5,21,Female,English,2.345644582
15.42,15.8,32,Female,English,2.735665368
11.82,16,34,Female,English,2.469793012
18.43,12,32,Male,English,2.913979772
13,14,23,Male,English,2.564949357
20.5,18.3,34,Female,Other,3.020424886
9,1,21,Male,English,2.197224577
6.72,12,59,Female,English,1.905088155
9.52,16,43,Male,English,2.253394849
3,12,17,Male,English,1.098612289
15.49,9,33,Male,English,2.740194654
7,13.5,32,Female,English,1.945910149
13.6,12.5,32,Male,English,2.610069793
8.71,11,34,Female,French,2.164471791
12.48,15.5,26,Female,Other,2.524127363
9.86,9.5,57,Female,English,2.288486169
11.52,12.3,29,Female,Other,2.444084655
11.67,14.5,27,Female,Other,2.457021446
15.97,11,24,Female,English,2.770711962
22.02,15.5,42,Female,English,3.091951131
12.46,13,37,Female,English,2.522523513
13.95,12,49,Female,English,2.635479508
18.92,13,36,Male,Other,2.940219564
14.21,18,38,Female,English,2.653945942
24,16,40,Male,English,3.17805383
13.7,18,27,Female,English,2.617395833
35.7,20,58,Male,English,3.575150689
7.27,12.5,19,Female,Other,1.983756292
14.59,13.5,51,Female,English,2.680336363
17,11,54,Male,English,2.833213344
8.31,12,32,Female,English,2.117459609
18.41,15,33,Male,English,2.912893995
6.52,17,27,Female,English,1.874874376
12.65,10,57,Male,Other,2.537657215
11.04,17,27,Male,English,2.401525041
9.33,12.2,25,Female,English,2.233235015
18.29,14.1,28,Male,English,2.906354462
6.7,0,22,Female,Other,1.902107526
10.38,12.8,56,Female,English,2.339880878
7.84,14.5,22,Male,Other,2.059238834
6.65,10,16,Female,English,1.894616855
47.52,20,58,Male,English,3.861150675
12.54,7,31,Male,Other,2.528923535
8.26,12.5,28,Female,English,2.111424588
8.36,10,32,Male,English,2.123458427
23.04,16,42,Female,English,3.137231836
11,16,28,Male,French,2.397895273
12.9,14,42,Female,English,2.557227311
12.48,15,29,Male,English,2.524127363
9.79,15,22,Male,English,2.281361457
19,14.1,53,Female,English,2.944438979
10,12,33,Female,French,2.302585093
27.45,17,40,Female,French,3.312366168
20.84,17.1,34,Male,English,3.036874217
8.57,13.5,20,Male,English,2.148267733
27.5,8,62,Male,English,3.314186005
13.23,8,47,Female,English,2.582486978
26.48,13,33,Female,English,3.276389731
20.99,15,48,Male,English,3.044046134
7.3,8,29,Female,English,1.987874348
14.13,12,36,Male,English,2.648300197
9.44,11.2,47,Male,English,2.24495598
9.5,11.5,38,Female,English,2.251291799
10.56,13.5,34,Male,English,2.357073278
22.03,16,41,Male,English,3.092405161
13,14,40,Male,French,2.564949357
17,15.6,37,Male,English,2.833213344
15,12,54,Male,English,2.708050201
18.33,18,30,Male,English,2.908539062
4.25,12,17,Male,English,1.446918983
18.16,14.5,38,Male,English,2.899221373
7.24,12.5,23,Female,English,1.979621206
12.07,15.3,42,Female,English,2.490723035
26.02,15,44,Female,Other,3.258865473
11.06,11,54,Female,English,2.403334996
16,12,34,Male,English,2.772588722
16.64,14,35,Female,English,2.811809435
21.84,12,20,Female,English,3.083743151
15.67,7,62,Male,English,2.751748056
7.66,17,23,Female,English,2.036011984
19.84,13.1,44,Male,English,2.987700102
14.98,12,30,Male,English,2.706715978
8.65,11,17,Female,English,2.157559321
7,12,31,Female,English,1.945910149
25.6,15,46,Male,English,3.242592351
21.94,15,46,Male,Other,3.088311455
18.11,15,41,Male,English,2.896464272
6.25,12,29,Female,Other,1.832581464
13.31,13,36,Female,French,2.588515632
19.2,14.5,44,Female,English,2.954910279
16.83,20,46,Male,English,2.823163008
7,11,16,Male,English,1.945910149
13.75,16.3,43,Male,Other,2.621038824
21.8,10,50,Male,English,3.08190997
23.04,18,46,Male,English,3.137231836
14.97,15,23,Male,English,2.706048198
16.73,16,33,Male,English,2.817203515
10,10.5,30,Female,English,2.302585093
30.49,15,46,Male,Other,3.417398761
7,10,17,Female,English,1.945910149
15.65,16,41,Female,English,2.750470917
10.14,13.5,33,Male,English,2.316487998
10.51,13.3,42,Female,English,2.352327185
27.39,17,48,Male,English,3.310177983
21.12,17,44,Male,English,3.050220459
22.34,16,24,Female,English,3.106378794
10.97,14,39,Female,Other,2.395164274
20.16,12.5,27,Female,English,3.003700443
39.84,18,58,Female,English,3.684871433
12.67,12,45,Female,English,2.539236994
5,11.5,58,Female,English,1.609437912
11,11,45,Female,English,2.397895273
24,17,49,Male,English,3.17805383
22.4,16.5,31,Male,English,3.109060959
18,14,25,Male,English,2.890371758
14.35,6,46,Male,Other,2.663749942
4.65,14,21,Male,English,1.53686722
14,14,28,Male,English,2.63905733
18.27,12.5,40,Male,English,2.90526037
16.8,13,49,Male,English,2.821378886
7.25,9,34,Female,English,1.981001469
15.84,13,55,Female,English,2.762538386
19.91,12.5,48,Female,Other,2.991222118
10.97,13,27,Female,English,2.395164274
10,8,50,Male,English,2.302585093
6.35,14.5,19,Female,English,1.848454813
6.58,12,19,Female,English,1.884034745
22.25,10.5,55,Male,English,3.102342009
21,8,56,Male,Other,3.044522438
14.4,11.5,54,Female,English,2.667228207
26.4,11,40,Male,English,3.27336401
24,17.1,36,Male,English,3.17805383
19.2,10,49,Male,Other,2.954910279
12.5,11,59,Female,English,2.525728644
31.43,17.5,36,Male,English,3.447762851
6.74,13,19,Male,English,1.908059925
8.32,14,32,Female,English,2.118662255
8.86,12,29,Male,English,2.181546765
7.7,14.6,21,Male,English,2.041220329
24.44,13.5,43,Male,English,3.196221134
19.5,14,45,Male,Other,2.970414466
9.61,17,31,Male,English,2.262804223
6.53,19,67,Male,English,1.876406943
12.03,14.5,33,Female,English,2.48740353
30.27,17,41,Male,English,3.410157123
15,11,52,Male,English,2.708050201
7.49,15,21,Female,English,2.013568798
9,12,42,Male,English,2.197224577
6.7,12,18,Female,English,1.902107526
12,8,43,Male,English,2.48490665
9.16,6,42,Male,Other,2.214846179
7.16,11,29,Female,English,1.968509981
17.08,12,30,Male,English,2.837908188
7.4,14,22,Male,English,2.00148
16.79,10.5,33,Female,English,2.820783471
9.02,15.5,21,Female,English,2.199444334
17.18,11,34,Male,English,2.843745917
47.26,17.3,42,Male,English,3.855664272
13.97,11,47,Male,English,2.636912173
7.42,11,19,Female,English,2.004179057
12.5,10,49,Female,Other,2.525728644
14.37,14,27,Female,English,2.6651427
10.51,13,27,Female,French,2.352327185
16.25,14,57,Female,French,2.788092909
14.63,13,59,Female,English,2.683074215
12.51,14.5,35,Female,English,2.526528324
7.13,12,46,Female,English,1.964311234
17.88,12,37,Female,French,2.88368277
6.7,13.8,20,Female,English,1.902107526
13.95,10,35,Female,English,2.635479508
18.65,13,55,Female,English,2.925846146
14.94,11,45,Female,English,2.70404218
7.08,12,49,Female,English,1.957273908
16.96,12.1,39,Female,English,2.83085763
12.73,9,57,Female,Other,2.543961413
8.5,8,64,Male,Other,2.140066163
16.51,4.5,52,Male,English,2.803966258
7,9,39,Female,English,1.945910149
22.45,13,28,Male,English,3.111290614
13,12.6,35,Female,English,2.564949357
23.04,13,31,Male,English,3.137231836
7,10,16,Male,English,1.945910149
20,11,56,Male,English,2.995732274
29.62,17,42,Female,English,3.388449809
16.3,16.4,29,Female,English,2.791165108
16.59,16,44,Male,English,2.808800104
10,12,33,Male,Other,2.302585093
21.06,13,60,Female,English,3.047375507
10.25,12,63,Female,Other,2.327277706
9.38,10.5,34,Male,French,2.238579763
26.27,18,34,Male,English,3.268427604
12.37,13.3,25,Female,English,2.515274186
22.38,11.5,46,Male,English,3.108167703
7.88,13,20,Female,English,2.064327904
15.73,15.6,39,Female,Other,2.755569717
7.08,13,19,Male,English,1.957273908
28.32,17,46,Female,English,3.343568269
30.72,20,36,Male,Other,3.424913908
22.17,16.8,24,Female,Other,3.098740024
6.9,14,20,Male,English,1.931521412
12.75,10.5,41,Female,English,2.545531272
12.21,11,30,Male,English,2.502255288
7.65,12,53,Female,English,2.034705648
8.32,18,25,Female,English,2.118662255
7.12,16.5,23,Male,English,1.962907725
12.5,15,45,Female,Other,2.525728644
18.92,19,52,Male,English,2.940219564
10,18.3,23,Male,English,2.302585093
7,13,18,Male,English,1.945910149
11.5,11.3,21,Male,French,2.442347035
17.92,13.1,39,Female,English,2.885917408
15.36,12,37,Female,French,2.731766728
6.7,13.1,42,Female,English,1.902107526
14.21,12,32,Male,English,2.653945942
14.61,10,51,Male,French,2.681706226
15,3,59,Male,Other,2.708050201
8.57,13.8,31,Female,French,2.148267733
13.75,11,30,Male,English,2.621038824
13.92,12,59,Female,English,2.633326655
6.7,13.9,59,Male,English,1.902107526
20.91,12.5,41,Female,English,3.040227513
32.16,12,43,Male,English,3.470723444
11,14,30,Female,Other,2.397895273
13.71,13.3,45,Female,English,2.618125494
17.89,14,25,Female,English,2.884241898
10.97,16,26,Male,English,2.395164274
16.47,12,34,Female,English,2.801540544
15.1,14.1,27,Female,English,2.714694744
3.18,20,35,Male,French,1.156881197
8.21,14,32,Female,English,2.105352923
14.4,16,41,Female,English,2.667228207
9.91,15,39,Female,French,2.293544348
10.81,12,62,Female,English,2.380471632
13,12,39,Female,English,2.564949357
8.7,12,26,Female,English,2.163323026
29.01,14,41,Male,English,3.367640598
16.96,12,26,Female,French,2.83085763
7.15,11.9,18,Female,English,1.967112357
15.76,16,63,Female,English,2.757475084
10.26,9,32,Female,English,2.32825284
7,12,18,Female,English,1.945910149
25.74,13,34,Male,Other,3.248046202
26.72,18,46,Female,English,3.285412349
8.64,16,39,Female,English,2.156402583
10.59,8,22,Male,English,2.35991016
8.32,11,30,Female,English,2.118662255
11.52,13,67,Male,English,2.444084655
45.12,8,53,Male,English,3.809325607
9.7,15,29,Male,English,2.272125886
25.48,13,56,Female,English,3.237893831
33.6,16,40,Male,English,3.514526067
17.28,15,30,Female,English,2.849549763
23.04,20,44,Female,English,3.137231836
6.7,12,43,Female,English,1.902107526
6.35,12.8,22,Male,English,1.848454813
31.2,18,48,Male,English,3.440418095
30.7,14,44,Male,Other,3.424262655
12.57,20,47,Female,English,2.531313023
11.65,8,63,Male,English,2.45530618
8.23,15,21,Female,English,2.107786015
18.21,19,30,Female,French,2.901970894
17.9,9,38,Male,English,2.884800713
23.48,16,44,Female,English,3.156148995
8.65,13,19,Male,English,2.157559321
6.25,11,17,Female,English,1.832581464
32.34,16,51,Female,English,3.476304854
22.57,15,57,Male,French,3.116621591
19,14.5,39,Male,English,2.944438979
18,15,24,Female,French,2.890371758
6.35,12,17,Male,English,1.848454813
13.44,12,51,Female,English,2.598235335
15.89,14,42,Male,English,2.765689981
15.8,6,30,Male,French,2.76000994
17.76,18.1,28,Female,Other,2.876948738
11,15,31,Male,English,2.397895273
16.4,13.5,59,Female,English,2.797281335
23.04,12.5,24,Female,English,3.137231836
6.71,12,29,Female,English,1.903598951
18.25,15.5,37,Male,English,2.90416508
14.96,12,46,Male,Other,2.705379973
10.5,9,62,Male,English,2.351375257
13.48,17.5,38,Female,English,2.601207105
28.32,14.1,44,Male,Other,3.343568269
8.04,16,22,Female,English,2.084429083
6.87,13,19,Female,English,1.927164106
6.76,12.1,20,Male,English,1.91102289
38.4,17,49,Male,English,3.64805746
22,11,27,Male,French,3.091042453
18.42,19,27,Female,English,2.913437031
6.8,12,38,Female,Other,1.916922612
23,12,36,Male,French,3.135494216
8,10.5,47,Female,French,2.079441542
19,13,28,Male,French,2.944438979
13.57,11,43,Male,English,2.607861474
18.41,13.3,47,Female,English,2.912893995
15,14,28,Female,English,2.708050201
24,10,46,Male,English,3.17805383
12.5,11.5,42,Male,English,2.525728644
19,14.2,53,Male,English,2.944438979
10.5,12.5,19,Female,English,2.351375257
21.6,15,36,Male,English,3.072693315
11.04,13,44,Female,Other,2.401525041
10.4,12,31,Male,English,2.341805806
17.77,15,31,Female,English,2.877511642
28,14,44,Male,English,3.33220451
6.85,10,16,Female,English,1.924248652
6.65,14,20,Female,English,1.894616855
25.95,16,51,Female,English,3.25617161
21.12,14,46,Male,English,3.050220459
14.72,12.5,25,Male,English,2.689207113
7.62,12.5,38,Male,English,2.03077637
14.34,14,32,Female,French,2.663052835
12.5,8,31,Female,English,2.525728644
10,14,19,Male,French,2.302585093
8.5,6.4,65,Female,Other,2.140066163
24.84,9,32,Male,English,3.212455257
26.33,16,31,Female,English,3.270708974
15.36,12,30,Male,English,2.731766728
16.32,13,54,Female,English,2.79239135
11.5,16.7,29,Male,English,2.442347035
14.8,11.5,33,Female,English,2.694627181
26.88,10,36,Male,English,3.291382516
13.25,11,46,Male,English,2.583997552
16.4,15,30,Male,English,2.797281335
6.75,12.2,21,Male,English,1.909542505
19.64,17.3,43,Male,English,2.977568303
7.75,17.3,35,Female,English,2.047692843
6.34,3,16,Female,English,1.846878768
15.77,12.5,32,Male,English,2.758109401
15.71,15,49,Female,English,2.754297452
19,10,48,Male,English,2.944438979
11.07,15.3,24,Female,English,2.404238747
18.33,13,32,Male,English,2.908539062
6.25,17,45,Female,English,1.832581464
6.5,9,16,Male,English,1.871802177
14.4,10,59,Male,English,2.667228207
19.5,16,45,Female,English,2.970414466
45.22,12.5,67,Female,English,3.811539467
17.84,14.2,33,Male,English,2.881443127
17.76,12,44,Male,English,2.876948738
15,17,26,Male,English,2.708050201
7.1,12,40,Female,English,1.960094784
21,14,54,Male,Other,3.044522438
25.6,17,34,Female,English,3.242592351
8,10,32,Male,English,2.079441542
9,8,66,Male,Other,2.197224577
20,13,48,Male,English,2.995732274
39.21,12,37,Male,English,3.668931816
8,14,40,Female,English,2.079441542
22.02,14,31,Male,English,3.091951131
16.25,14,34,Male,English,2.788092909
6.74,12.1,18,Female,English,1.908059925
13.9,17,28,Male,English,2.63188884
19.65,12.5,33,Female,English,2.978077338
12.8,14,58,Female,English,2.549445171
26.24,12,34,Male,English,3.267284964
28.79,14,35,Female,English,3.360028105
15.53,12.5,38,Female,English,2.742773637
13.64,12.1,41,Male,Other,2.613006652
6.5,12,17,Male,English,1.871802177
26,11,61,Male,Other,3.258096538
13.18,18.5,27,Male,English,2.578700529
16,14,51,Female,English,2.772588722
33.36,13,45,Male,English,3.507357577
10.93,13,35,Female,English,2.391511302
26.37,9,58,Male,English,3.272227
11.43,10,26,Female,English,2.436241478
18.92,10,57,Male,English,2.940219564
7.66,15.3,24,Female,English,2.036011984
23.05,10,51,Male,French,3.137665769
7.5,12.1,32,Female,English,2.014903021
13,15,26,Female,English,2.564949357
27,20,40,Female,Other,3.295836866
29.87,20,60,Male,Other,3.396854632
10.71,15,35,Female,English,2.371177884
6.7,16,59,Female,French,1.902107526
6.85,15.5,20,Female,English,1.924248652
25.79,11,31,Male,English,3.24998682
5.87,11,34,Male,Other,1.769854634
6.9,15.5,21,Male,English,1.931521412
5,10,16,Male,English,1.609437912
7.23,11,35,Female,English,1.978239036
21.95,18,26,Male,English,3.08876714
16.57,12.5,36,Male,English,2.807593831
13,20,26,Female,English,2.564949357
16.15,17.3,34,Female,English,2.78192005
6.7,10,22,Female,English,1.902107526
16,9,38,Male,English,2.772588722
15,13,54,Male,Other,2.708050201
14.03,14.8,32,Female,French,2.641197894
6.75,12,18,Female,English,1.909542505
26.76,13,38,Male,French,3.286908235
8.9,12,20,Female,English,2.186051277
26.88,12.5,34,Male,English,3.291382516
5.7,15.6,20,Female,English,1.740466175
46.42,18,59,Male,Other,3.837730401
7.58,12,47,Female,English,2.0255132
13.99,12.5,37,Female,English,2.638342789
14.85,12.5,48,Female,English,2.697999865
7,14.3,23,Male,English,1.945910149
3.84,13,37,Female,English,1.345472367
17.16,13.6,42,Female,English,2.842581094
20.5,17,56,Female,English,3.020424886
6.75,12,17,Male,English,1.909542505
9.2,13.8,26,Female,English,2.219203484
17.25,7,44,Male,English,2.847812143
6.96,12.5,21,Female,English,1.940179474
23.32,17.4,39,Male,English,3.149311361
11.52,4.8,23,Female,English,2.444084655
24.69,12,35,Female,English,3.206398303
6.7,13,19,Male,English,1.902107526
18.5,15,24,Female,English,2.917770732
9.61,15.5,22,Male,English,2.262804223
16.32,9,56,Male,Other,2.79239135
13.92,12,54,Female,English,2.633326655
7,20,41,Male,Other,1.945910149
6.8,13.8,21,Female,English,1.916922612
16.69,12,32,Male,English,2.814809738
9.25,10,47,Female,Other,2.224623552
39.84,19,55,Male,Other,3.684871433
42.45,13.6,20,Female,English,3.748326913
29.76,12,37,Male,English,3.39316521
16.9,14,42,Female,English,2.827313622
8,13,39,Female,English,2.079441542
8.32,19,50,Female,English,2.118662255
13.42,15,37,Male,English,2.596746132
9.22,12,20,Female,English,2.221375038
12.8,12,34,Female,English,2.549445171
7.75,12,37,Female,French,2.047692843
25.92,13,33,Male,English,3.255014871
20.76,16.5,37,Male,English,3.033028058
12.09,19.1,30,Female,English,2.492378665
10.6,12,69,Male,English,2.360854001
18.24,10,34,Female,English,2.903616985
11.26,12.5,40,Female,English,2.421256623
11.89,17.2,27,Female,Other,2.475697711
7.5,12,20,Male,English,2.014903021
7.24,11,21,Female,English,1.979621206
9.83,17.8,24,Female,English,2.285438934
12.69,10,34,Female,Other,2.540814282
11.64,20,54,Male,English,2.454447442
16.28,14.5,29,Female,English,2.789937361
7,11,17,Male,English,1.945910149
8.5,10,41,Female,English,2.140066163
12.45,14,34,Female,English,2.521720623
16.54,19,25,Male,English,2.80578169
13.73,12.5,23,Male,English,2.61958322
7.54,12,59,Female,English,2.020222182
11,13,37,Female,English,2.397895273
15.16,15,32,Female,English,2.71866038
13.13,13,32,Female,English,2.574899688
20.3,18,26,Male,Other,3.010620886
10.7,11,45,Female,English,2.370243741
19.47,11,49,Male,English,2.968874819
35.66,19,44,Male,English,3.574029612
14.13,8,54,Male,English,2.648300197
19.05,12.6,48,Female,English,2.947067102
23.97,13,57,Male,English,3.176803048
26.78,15,42,Male,English,3.28765534
24,14,33,Male,English,3.17805383
7.5,13.5,59,Female,Other,2.014903021
14.28,13,46,Female,English,2.658859957
16.5,13,51,Male,French,2.803360381
10,13,40,Male,English,2.302585093
7,12,18,Female,English,1.945910149
22.07,19.5,31,Female,English,3.09421922
28,10.5,48,Male,English,3.33220451
6.5,12.5,22,Female,English,1.871802177
27.5,12,36,Female,Other,3.314186005
18.76,18,31,Female,English,2.931726944
7.83,13.5,20,Male,English,2.05796251
10.03,12.5,41,Female,Other,2.305580602
23.97,14,45,Female,English,3.176803048
22.08,20,38,Male,English,3.094672221
24,17.4,32,Female,English,3.17805383
14.21,14,40,Female,English,2.653945942
7.45,12,21,Male,English,2.008214032
34.91,17,36,Male,English,3.552773321
48,18,30,Male,English,3.871201011
6.7,16,21,Female,English,1.902107526
23.84,13,53,Male,English,3.171364842
19.2,12.5,34,Male,English,2.954910279
14.4,8,39,Male,Other,2.667228207
6.97,12.3,30,Male,English,1.941615225
7.75,9,51,Female,English,2.047692843
35.12,12,51,Male,English,3.558770769
6.78,12,18,Female,English,1.913977102
20.19,16.5,25,Female,English,3.005187432
20.3,17,34,Female,English,3.010620886
6.7,13.5,23,Female,English,1.902107526
23.45,17.3,27,Male,French,3.154870495
34.56,18,44,Male,English,3.542696944
23.56,13,35,Female,English,3.159550359
18.46,16,63,Male,English,2.915606229
14.03,14,53,Male,English,2.641197894
27.97,17,51,Female,Other,3.331132507
23.2,20,35,Female,English,3.144152279
16.8,16,36,Female,English,2.821378886
6.7,12,18,Female,English,1.902107526
6.25,12,18,Female,English,1.832581464
6.75,15,21,Female,Other,1.909542505
6.75,12,18,Male,English,1.909542505
8.33,11,16,Female,English,2.119863456
18.32,17.4,44,Female,English,2.907993359
8.7,12.3,24,Male,English,2.163323026
20,12,48,Male,Other,2.995732274
14.5,13,37,Male,English,2.674148649
12.07,12,29,Female,Other,2.490723035
19.1,16,30,Male,Other,2.949688335
10.83,12.5,29,Female,English,2.382320061
10,17,34,Female,English,2.302585093
14.41,12.9,45,Female,Other,2.66792241
10,12,21,Male,Other,2.302585093
21.5,7,53,Male,French,3.068052935
28.8,10,43,Male,English,3.360375387
13.99,18.4,31,Male,English,2.638342789
29.27,11.5,38,Female,English,3.376563101
26.88,20,56,Male,English,3.291382516
14,14.9,29,Female,English,2.63905733
6.35,13,19,Female,French,1.848454813
17.92,17.5,32,Female,English,2.885917408
14.64,9.5,48,Female,English,2.683757509
12.27,11,26,Female,English,2.507157259
7.75,12,22,Female,English,2.047692843
11.6,12,40,Male,English,2.451005098
11.18,14.2,52,Female,English,2.414126468
12.88,12,48,Female,English,2.555675721
13.95,14.3,24,Female,French,2.635479508
21.28,12.5,32,Male,English,3.057767664
7.03,10,43,Female,English,1.950186706
18.32,13.9,41,Female,English,2.907993359
19.8,17,41,Male,English,2.985681938
10.53,19,25,Female,English,2.354228326
7.99,16,24,Female,English,2.07819076
14,15,51,Female,English,2.63905733
8.01,14,20,Female,French,2.080690761
16.16,10,39,Male,English,2.782539053
14,12.1,38,Male,English,2.63905733
12.17,13,25,Male,Other,2.498973907
21.13,15,39,Female,Other,3.050693832
22.08,12.5,52,Male,Other,3.094672221
8.26,13.5,25,Female,English,2.111424588
10.55,12,33,Female,English,2.35612586
15,10,44,Male,Other,2.708050201
8.3,15,24,Male,English,2.116255515
10.11,12.5,37,Female,English,2.313525033
24.48,18,34,Male,English,3.197856458
7.62,13.5,21,Female,English,2.03077637
26.4,17.9,48,Female,English,3.27336401
7.51,15.3,30,Female,French,2.016235466
17.76,14,35,Female,Other,2.876948738
29.57,18,48,Male,English,3.386760334
22.11,17,31,Female,French,3.096029995
17.94,10,37,Male,English,2.887032857
7.25,15,50,Male,Other,1.981001469
7.55,10,48,Female,English,2.021547563
29.28,18,50,Female,English,3.376904689
13.52,12,31,Male,English,2.604170071
26.97,11,35,Male,English,3.294725137
13.92,16,23,Male,English,2.633326655
27.43,14.5,59,Female,English,3.311637305
16,12,44,Female,English,2.772588722
9.62,18.5,38,Male,English,2.263844265
13,13,49,Male,English,2.564949357
13.2,13,27,Male,English,2.58021683
31.2,18,37,Male,English,3.440418095
16.46,12.5,28,Female,Other,2.800933195
7.74,12,20,Male,English,2.046401688
21.6,12,39,Male,English,3.072693315
6.7,10.3,55,Female,English,1.902107526
12.82,12.5,35,Female,English,2.551006451
7.36,14,36,Female,English,1.996059933
6.65,12,51,Female,English,1.894616855
16,17,53,Female,English,2.772588722
18.94,9,53,Male,English,2.941276088
31.23,17,35,Female,English,3.441379171
16.78,13,56,Male,English,2.820187701
14.25,11.5,31,Male,Other,2.656756907
18.92,17,49,Male,English,2.940219564
7.23,15.5,25,Female,English,1.978239036
12,12,49,Female,English,2.48490665
24,16,36,Female,English,3.17805383
26.4,14,47,Female,Other,3.27336401
11.43,9,36,Male,English,2.436241478
34.56,19,38,Female,French,3.542696944
9.06,13.8,21,Male,English,2.20386912
16.93,17,38,Female,English,2.829087196
